sequencialPrecedente,tipoPrecedente,numeroPrecedente,Processo,numeroRegistro,ministroRelator,leadingCase,dataAfetacao,dataPublicacaoAfetacao,observacaoAfetacao,NOME_MINISTRO_AFETACAO,dataVistaMPF,dataJulgamento,dataPbulicacaoAcordao,processoSTF,dataRemessaSTF,situacaoProcessoSTF,tribunalOrigem,siglaTribunalOrigem,siglaRegiaoOrigem,origemUF,tipoJusticaOrigem,quantidadeProcessosSuspensoNaOrigem,dataPublicacaoEmbargosDeDeclaração,Desafetação,Embargos de Divergência
1640,Tema,978,REsp 1667189,201700861189,LUIS FELIPE SALOMÃO,N,2017-08-01,2017-08-01,,LUIS FELIPE SALOMÃO,2017-08-01,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1721,Tema,979,REsp 1381734,201301512182,BENEDITO GONÇALVES,S,2017-08-16,2017-08-16,,BENEDITO GONÇALVES,2017-10-13,2021-03-10,2021-04-23,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
1741,Tema,980,REsp 1658517,201603059545,NAPOLEÃO NUNES MAIA FILHO,S,2017-08-18,2017-08-18,,NAPOLEÃO NUNES MAIA FILHO,2017-08-28,2018-11-14,2018-11-21,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
1741,Tema,980,REsp 1641011,201603138424,NAPOLEÃO NUNES MAIA FILHO,N,2017-08-18,2017-08-18,,NAPOLEÃO NUNES MAIA FILHO,2017-08-28,2018-11-14,2018-11-21,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
1743,Tema,981,REsp 1645333,201603209856,ASSUSETE MAGALHÃES,S,2017-08-24,2017-08-24,,ASSUSETE MAGALHÃES,2017-10-24,2022-05-25,2022-06-28,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
1743,Tema,981,REsp 1643944,201603209921,ASSUSETE MAGALHÃES,N,2017-08-24,2017-08-24,,ASSUSETE MAGALHÃES,2017-10-24,2022-05-25,2022-06-28,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
1743,Tema,981,REsp 1645281,201603210003,ASSUSETE MAGALHÃES,N,2017-08-24,2017-08-24,,ASSUSETE MAGALHÃES,2017-10-24,2022-05-25,2022-06-28,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
1744,Tema,982,REsp 1648305,201700090055,ASSUSETE MAGALHÃES,S,2017-08-24,2017-08-24,,ASSUSETE MAGALHÃES,2017-10-30,2018-08-22,2018-09-26,RE 1215714,,Baixado,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2018-12-17,,
1744,Tema,982,REsp 1720805,201800206322,ASSUSETE MAGALHÃES,N,2018-02-20,2018-02-20,,ASSUSETE MAGALHÃES,2018-02-21,2018-08-22,2018-09-26,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,2018-12-17,,
1783,Tema,983,REsp 1643051,201603259674,ROGERIO SCHIETTI CRUZ,S,2017-10-04,2017-10-04,,ROGERIO SCHIETTI CRUZ,2017-10-26,2018-02-28,2018-03-08,,,,Tribunal de Justiça do Estado do Mato Grosso do Sul,TJMS      ,CO,MS,Justiça Estadual,0,,,
1783,Tema,983,REsp 1675874,201701403043,ROGERIO SCHIETTI CRUZ,N,2017-10-24,2017-10-24,,ROGERIO SCHIETTI CRUZ,2017-10-24,2018-02-28,2018-03-08,,,,Tribunal de Justiça do Estado do Mato Grosso do Sul,TJMS      ,CO,MS,Justiça Estadual,0,,,
1783,Tema,983,REsp 1683324,201701674615,ROGERIO SCHIETTI CRUZ,N,2017-10-04,2017-10-04,,ROGERIO SCHIETTI CRUZ,,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,"2017-10-24 : Afetação cancelada: por questão de  impedimento legal, conforme determinado na afetação do Resp n. 1.675.874/MS, acórdão publicado no DJe de 24/10/2017.",
1821,Tema,984,REsp 1656322,201700413300,ROGERIO SCHIETTI CRUZ,S,2017-11-22,2017-11-22,,ROGERIO SCHIETTI CRUZ,2018-03-02,2019-10-23,2019-11-04,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,"2020-09-04, 2019-12-13",,
1821,Tema,984,REsp 1665033,201700833817,ROGERIO SCHIETTI CRUZ,N,2017-11-22,2017-11-22,,ROGERIO SCHIETTI CRUZ,2018-03-14,2019-10-23,2019-11-04,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,"2020-09-04, 2019-12-13",,
1807,Tema,985,REsp 1667843,201700991860,LUIS FELIPE SALOMÃO,N,2017-12-12,2017-12-12,,LUIS FELIPE SALOMÃO,2017-12-19,2020-12-03,2021-04-05,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
1807,Tema,985,REsp 1667842,201700992298,LUIS FELIPE SALOMÃO,S,2017-12-12,2017-12-12,,LUIS FELIPE SALOMÃO,2017-12-19,2020-12-03,2021-04-05,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
1810,Tema,986,EREsp 1163020,200902055254,HERMAN BENJAMIN,N,2017-12-15,2017-12-15,,HERMAN BENJAMIN,2017-12-25,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,"2024-03-14 : Em sessão realizada em 13/3/2024 a Primeira Seção não conheceu dos embargos de divergência e determinou a desafetação do julgamento no rito do art. 1.036, do CPC, nos termos do voto do Ministro Relator.",
1810,Tema,986,REsp 1692023,201701703648,HERMAN BENJAMIN,S,2017-12-15,2017-12-15,,HERMAN BENJAMIN,2018-03-21,2024-03-13,2024-05-29,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,"2024-08-23, 2024-08-23, 2024-10-14",,
1810,Tema,986,REsp 1699851,201702408997,HERMAN BENJAMIN,N,2017-12-15,2017-12-15,,HERMAN BENJAMIN,2018-03-21,2024-03-13,2024-05-29,,,,Tribunal de Justiça do Estado do Tocantins,TJTO      ,NO,TO,Justiça Estadual,0,2024-10-14,,
1810,Tema,986,REsp 1734902,201800834654,HERMAN BENJAMIN,N,2020-02-03,2020-02-03,,HERMAN BENJAMIN,2020-02-07,2024-03-13,2024-05-29,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,,
1810,Tema,986,REsp 1734946,201800834982,HERMAN BENJAMIN,N,2020-02-03,2020-02-03,,HERMAN BENJAMIN,2020-02-07,2024-03-13,2024-05-29,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,,
1881,Tema,987,REsp 1712484,201701589969,MAURO CAMPBELL MARQUES,N,2018-02-27,2018-02-27,,MAURO CAMPBELL MARQUES,2018-03-09,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,,2021-04-23 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 23/04/2021),
1881,Tema,987,EREsp 1694261,201702266942,MAURO CAMPBELL MARQUES,S,2018-02-27,2018-02-27,,MAURO CAMPBELL MARQUES,2018-03-09,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,"2021-06-28 : A Primeira Seção, por unanimidade, determinou a remoção da submissão do recurso especial ao regime dos recursos repetitivos, cancelando-se o Tema Repetitivo 987, nos termos da proposta do Sr. Ministro Relator. (Acórdão publicado em 28/6/2021). O Ministro Relator destacou: ""Em virtude de razões supervenientes à afetação do Tema Repetitivo 987, revela-se não adequado o pronunciamento desta Primeira Seção acerca da questão jurídica central (""Possibilidade da prática de atos constritivos, em face de empresa em recuperação judicial, em sede de execução fiscal de dívida tributária e não tributária."")",
1881,Tema,987,REsp 1694316,201702267118,MAURO CAMPBELL MARQUES,N,2018-02-27,2018-02-27,,MAURO CAMPBELL MARQUES,2018-03-09,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,2021-04-23 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 23/04/2021),
1881,Tema,987,REsp 1757145,201801909894,MAURO CAMPBELL MARQUES,N,2019-05-10,2019-05-10,,MAURO CAMPBELL MARQUES,,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,2021-04-23 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 23/04/2021),
1881,Tema,987,REsp 1760907,201802112394,MAURO CAMPBELL MARQUES,N,2019-05-10,2019-05-10,,MAURO CAMPBELL MARQUES,,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,2021-04-15 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 15/04/2021),
1881,Tema,987,REsp 1765854,201802339124,MAURO CAMPBELL MARQUES,N,2019-05-10,2019-05-10,,MAURO CAMPBELL MARQUES,,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,2021-04-23 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 23/04/2021),
1881,Tema,987,REsp 1768324,201802453330,MAURO CAMPBELL MARQUES,N,2019-05-10,2019-05-10,,MAURO CAMPBELL MARQUES,,,,,,,Tribunal Regional Federal da 2ª Região,TRF2      ,SE,RJ,Justiça Federal,0,,2021-04-23 : Afetação cancelada em razão da perda do objeto do presente caso (publicado no DJe de 23/04/2021),
1901,Tema,988,REsp 1696396,201702262874,NANCY ANDRIGHI,S,2018-02-28,2018-02-28,,NANCY ANDRIGHI,2018-04-24,2018-12-05,2018-12-19,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1901,Tema,988,REsp 1704520,201702719246,NANCY ANDRIGHI,N,2018-02-28,2018-02-28,,NANCY ANDRIGHI,2018-04-24,2018-12-05,2018-12-19,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1903,Tema,989,REsp 1680318,201701467771,RICARDO VILLAS BÔAS CUEVA,S,2018-03-02,2018-03-02,,RICARDO VILLAS BÔAS CUEVA,2018-03-12,2018-08-22,2018-08-24,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,"2018-10-29, 2018-10-29",,
1903,Tema,989,REsp 1708104,201702677688,RICARDO VILLAS BÔAS CUEVA,N,2018-03-02,2018-03-02,,RICARDO VILLAS BÔAS CUEVA,2018-03-12,2018-08-22,2018-08-24,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,2018-10-29,,
1921,Tema,990,REsp 1726563,201701201853,MOURA RIBEIRO,N,2018-03-19,2018-03-19,,MOURA RIBEIRO,2018-04-02,2018-11-08,2018-12-03,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,2019-09-27,,
1921,Tema,990,REsp 1712163,201701829167,MOURA RIBEIRO,S,2018-03-19,2018-03-19,,MOURA RIBEIRO,2018-04-02,2018-11-08,2018-11-26,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,2019-09-27,,
1963,Tema,991,REsp 1708301,201702916915,SEBASTIÃO REIS JÚNIOR,S,2018-03-26,2018-03-26,,SEBASTIÃO REIS JÚNIOR,2018-04-05,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,"2018-05-24 : Afetação cancelada em decisão monocrática: ""Diante disso, em razão da novatio legis - a qual alterou o objeto deste recurso repetitivo (art. 257-C do RISTJ) - isto é, o art. 157, § 2º-A, I, do Código Penal, entendo que o presente recurso não se presta a julgamento sob o rito do art. 1.036 e seguintes do Código de Processo Civil, razão pela qual torno sem efeito a sua afetação."" (publicada no DJE de 24/5/2018).",
1963,Tema,991,REsp 1711986,201703139414,SEBASTIÃO REIS JÚNIOR,N,2018-03-26,2018-03-26,,SEBASTIÃO REIS JÚNIOR,2018-04-05,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,"2018-05-24 : Afetação cancelada em decisão monocrática: ""Diante disso, em razão da novatio legis - a qual alterou o objeto deste recurso repetitivo (art. 257-C do RISTJ) - isto é, o art. 157, § 2º-A, I, do Código Penal, entendo que o presente recurso não se presta a julgamento sob o rito do art. 1.036 e seguintes do Código de Processo Civil, razão pela qual torno sem efeito a sua afetação."" (publicada no DJE de 24/5/2018).",
1964,Tema,992,REsp 1705149,201702692923,SEBASTIÃO REIS JÚNIOR,S,2018-03-26,2018-03-26,,SEBASTIÃO REIS JÚNIOR,2018-04-05,2018-06-13,2018-08-13,,,,Tribunal de Justiça do Estado do Rio de Janeiro,TJRJ      ,SE,RJ,Justiça Estadual,0,,,
1964,Tema,992,REsp 1717022,201703341796,SEBASTIÃO REIS JÚNIOR,N,2018-03-26,2018-03-26,,SEBASTIÃO REIS JÚNIOR,2018-04-05,2018-06-13,2018-08-13,,,,Tribunal de Justiça do Estado do Rio de Janeiro,TJRJ      ,SE,RJ,Justiça Estadual,0,,,
1983,Tema,993,REsp 1710674,201703061920,REYNALDO SOARES DA FONSECA,S,2018-04-23,2018-04-23,,REYNALDO SOARES DA FONSECA,2018-05-03,2018-08-22,2018-09-03,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
1983,Tema,993,REsp 1710893,201703069469,REYNALDO SOARES DA FONSECA,N,2018-05-03,2018-05-03,,REYNALDO SOARES DA FONSECA,2018-05-11,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,"2018-08-22 : Proclamação Final de Julgamento: A Terceira Seção, por maioria, não conheceu do recurso especial, ante a perda superveniente do interesse recursal, com a desafetação do processo, sem a desafetação do tema, que será apreciado no REsp 1.710.674/MG, nos termos do voto do Sr. Ministro Relator.",
2061,Tema,994,REsp 1624297,201602339734,REGINA HELENA COSTA,N,2018-05-17,2018-05-17,,REGINA HELENA COSTA,2018-05-24,2019-04-10,2019-04-26,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2019-09-19,,
2061,Tema,994,REsp 1629001,201602557003,REGINA HELENA COSTA,N,2018-05-17,2018-05-17,,REGINA HELENA COSTA,2018-05-24,2019-04-10,2019-04-26,RE 1246342,,Autuado no STF,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2019-09-19,,
2061,Tema,994,REsp 1638772,201603027650,REGINA HELENA COSTA,S,2018-05-17,2018-05-17,,REGINA HELENA COSTA,2018-05-24,2019-04-10,2022-05-16,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2102,Tema,995,REsp 1727063,201800465089,MAURO CAMPBELL MARQUES,S,2018-08-22,2018-08-22,,MAURO CAMPBELL MARQUES,,2019-10-22,2019-12-02,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-05-21, 2020-05-21, 2020-09-04, 2020-09-04",,
2102,Tema,995,REsp 1727064,201800465142,MAURO CAMPBELL MARQUES,N,2018-08-22,2018-08-22,,MAURO CAMPBELL MARQUES,,2019-10-22,2019-12-02,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-09-04, 2020-05-21, 2020-09-04",,
2102,Tema,995,REsp 1727069,201800465206,MAURO CAMPBELL MARQUES,N,2018-08-22,2018-08-22,,MAURO CAMPBELL MARQUES,,2019-10-22,2019-12-02,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-05-21, 2020-09-04",,
2121,Tema,996,REsp 1729593,201800572039,MARCO AURÉLIO BELLIZZE,S,2018-09-18,2018-09-18,,MARCO AURÉLIO BELLIZZE,,2019-09-11,2019-09-27,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2128,Tema,997,REsp 1679536,201701443268,HERMAN BENJAMIN,N,2018-10-16,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
2128,Tema,997,REsp 1679536,201701443268,HERMAN BENJAMIN,N,2018-10-22,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
2128,Tema,997,REsp 1724834,201800097699,HERMAN BENJAMIN,S,2018-10-16,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2128,Tema,997,REsp 1724834,201800097699,HERMAN BENJAMIN,S,2018-10-22,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2128,Tema,997,REsp 1728239,201800424461,HERMAN BENJAMIN,N,2018-10-16,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2128,Tema,997,REsp 1728239,201800424461,HERMAN BENJAMIN,N,2018-10-22,2018-10-22,,HERMAN BENJAMIN,,2024-06-20,2024-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2129,Tema,998,REsp 1723181,201800211961,NAPOLEÃO NUNES MAIA FILHO,N,2019-03-18,2019-03-18,,NAPOLEÃO NUNES MAIA FILHO,,2019-06-26,2019-08-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2020-03-18,,
2129,Tema,998,REsp 1759098,201802044549,NAPOLEÃO NUNES MAIA FILHO,S,2018-10-17,2018-10-17,,NAPOLEÃO NUNES MAIA FILHO,,2019-06-26,2019-08-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,"2020-09-16, 2021-11-03",,
2131,Tema,999,REsp 1554596,201500897966,NAPOLEÃO NUNES MAIA FILHO,S,2018-11-05,2018-11-05,,NAPOLEÃO NUNES MAIA FILHO,,2019-12-11,2019-12-17,null null,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2131,Tema,999,REsp 1596203,201600927839,NAPOLEÃO NUNES MAIA FILHO,N,2018-11-05,2018-11-05,,NAPOLEÃO NUNES MAIA FILHO,,2019-12-11,2019-12-17,RE 1276976,,Baixado,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2132,Tema,1000,REsp 1763462,201802258148,PAULO DE TARSO SANSEVERINO,S,2018-11-06,2018-11-06,,PAULO DE TARSO SANSEVERINO,,2021-06-09,2021-07-01,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,2021-11-30,,
2132,Tema,1000,REsp 1777553,201802913600,PAULO DE TARSO SANSEVERINO,N,2018-11-26,2018-11-26,,PAULO DE TARSO SANSEVERINO,,2021-05-26,2021-07-01,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,"2021-11-29, 2021-11-29",,
2140,Tema,1001,REsp 1761119,201802126648,SÉRGIO KUKINA,N,2018-11-27,2018-11-27,,SÉRGIO KUKINA,,2019-08-07,2019-08-14,RE 1259121,,Autuado no STF,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2140,Tema,1001,REsp 1761618,201802160131,SÉRGIO KUKINA,S,2018-11-27,2018-11-27,,SÉRGIO KUKINA,,2019-08-07,2019-08-14,RE 1259119,,Baixado,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2140,Tema,1001,REsp 1762577,201802210940,SÉRGIO KUKINA,N,2018-11-27,2018-11-27,,SÉRGIO KUKINA,,2019-08-07,2019-08-14,RE 1259120,,Autuado no STF,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2161,Tema,1002,REsp 1740911,201801092506,MOURA RIBEIRO,S,2018-12-10,2018-12-10,,MOURA RIBEIRO,,2019-08-14,2019-08-22,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2162,Tema,1003,REsp 1767945,201802434650,SÉRGIO KUKINA,S,2018-12-10,2018-12-10,,SÉRGIO KUKINA,,2020-02-12,2020-05-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2162,Tema,1003,REsp 1768060,201802441109,SÉRGIO KUKINA,N,2018-12-10,2018-12-10,,SÉRGIO KUKINA,,2020-02-12,2020-05-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2162,Tema,1003,REsp 1768415,201802460469,SÉRGIO KUKINA,N,2018-12-10,2018-12-10,,SÉRGIO KUKINA,,2020-02-12,2020-05-06,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2021-12-09,,
2181,Tema,1004,REsp 1750624,201801620670,GURGEL DE FARIA,N,2018-12-17,2018-12-17,,GURGEL DE FARIA,,2021-06-23,2021-12-17,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2022-06-29,,
2181,Tema,1004,REsp 1750656,201801621643,GURGEL DE FARIA,N,2018-12-17,2018-12-17,,GURGEL DE FARIA,,2021-03-10,2021-05-17,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,"2021-05-17 : Afetação cancelada: Recurso excluído da lista de representativos de controvérsia e devolvido ao Tribunal de origem, para aguardar o julgamento da revisão das teses firmadas nos temas repetitivos 126, 184, 280, 281, 282 e 283, de modo a viabilizar o juízo de conformação, hoje disciplinado pelo art. 1.040 do CPC/2015, sendo certo que o Tema 1004 (análise acerca da sub-rogação do adquirente do imóvel em todos os direitos do proprietário original, inclusive quanto à eventual idenização devida pelo Estado, ainda que a alienação do bem tenha ocorrido após o apossamento administrativo) será objeto de deliberação por esta Corte de Justiça nos Recursos Especiais n. 1.750.624 e 1.750.660/SC. (Acórdão publicado no DJe de 17/5/2021).",
2181,Tema,1004,REsp 1750660,201801621909,GURGEL DE FARIA,S,2018-12-17,2018-12-17,,GURGEL DE FARIA,,2021-03-10,2021-05-11,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2022-06-29,,
2182,Tema,1005,REsp 1751667,201801623525,ASSUSETE MAGALHÃES,N,2019-02-07,2019-02-07,,ASSUSETE MAGALHÃES,,2021-06-23,2021-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2182,Tema,1005,REsp 1761874,201802177302,ASSUSETE MAGALHÃES,S,2019-02-07,2019-02-07,,ASSUSETE MAGALHÃES,,2021-06-23,2021-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2182,Tema,1005,REsp 1766553,201802402222,ASSUSETE MAGALHÃES,N,2019-02-07,2019-02-07,,ASSUSETE MAGALHÃES,,2021-06-23,2021-07-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2221,Tema,1006,REsp 1753509,201801780823,ROGERIO SCHIETTI CRUZ,N,2018-12-18,,,ROGERIO SCHIETTI CRUZ,2018-11-20,2018-12-18,2019-03-11,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2221,Tema,1006,REsp 1753512,201801781113,ROGERIO SCHIETTI CRUZ,S,2018-12-18,,,ROGERIO SCHIETTI CRUZ,2018-08-07,2018-12-18,2019-03-11,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2241,Tema,1007,REsp 1674221,201701205490,NAPOLEÃO NUNES MAIA FILHO,S,2019-03-22,2019-03-22,,NAPOLEÃO NUNES MAIA FILHO,,2019-08-14,2019-09-04,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2019-12-02,,
2241,Tema,1007,REsp 1788404,201803408264,NAPOLEÃO NUNES MAIA FILHO,N,2019-03-22,2019-03-22,,NAPOLEÃO NUNES MAIA FILHO,,2019-08-14,2019-09-04,RE 1289621,,Baixado,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2019-11-29,,
2242,Tema,1008,REsp 1767631,201802413985,REGINA HELENA COSTA,S,2019-03-26,2019-03-26,,REGINA HELENA COSTA,,2023-05-09,2023-05-31,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2023-11-21,,
2242,Tema,1008,REsp 1767631,201802413985,REGINA HELENA COSTA,S,2019-03-26,2019-03-26,,REGINA HELENA COSTA,,2023-05-09,2023-05-31,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2023-11-21,,
2242,Tema,1008,REsp 1772470,201802636886,REGINA HELENA COSTA,N,2019-03-26,2019-03-26,,REGINA HELENA COSTA,,2023-05-10,2023-06-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2242,Tema,1008,REsp 1772470,201802636886,REGINA HELENA COSTA,N,2019-03-26,2019-03-26,,REGINA HELENA COSTA,,2023-05-10,2023-06-01,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2242,Tema,1008,REsp 1772634,201802644471,REGINA HELENA COSTA,N,2019-03-26,2019-03-26,,REGINA HELENA COSTA,,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,"2022-10-20 : Recurso desafetado por decisão monocrática: ""(...)verificando-se questão de manifesta prejudicialidade, inviável prosseguir com o julgamento do recurso pelo rito processual qualificado, sendo de rigor, portanto, a sua desafetação (...)"" (DJe de 20/10/2022).",
